,min_child_weight,colsample_bytree,scale_pos_weight,max_delta_step,subsample,eta,alpha,lambda,max_depth,gamma,max_bin,auc
10,63.0,0.8048781011773134,4.836916589881941,9.38902144843058,0.6633636530567292,0.01332859232987833,0.6484760421176832,3.20513339366573,13.0,5.30696833029506,255.0,0.8888030000000001
11,63.0,0.8048781011773134,4.836916589881941,9.842696679318104,0.6633636530567292,0.01332859232987833,0.6484760421176832,5.644085217910551,13.0,5.30696833029506,255.0,0.8888030000000001
12,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,13.0,5.30696833029506,255.0,0.888792
13,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.6829285799310862,13.0,5.30696833029506,255.0,0.888792
14,64.0,0.7866089868668842,2.4235993076659357,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.265892900015978,13.0,5.30696833029506,255.0,0.888792
15,64.0,0.7866089868668842,2.4235993076659357,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.265892900015978,13.0,5.30696833029506,255.0,0.888792
16,64.0,0.7866089868668842,2.4235993076659357,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.671604069719292,13.0,5.30696833029506,255.0,0.888792
17,64.0,0.8070802033917235,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,5.43301262647489,13.0,5.30696833029506,255.0,0.888792
18,64.0,0.7866089868668842,5.500698237936764,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.671604069719292,13.0,5.30696833029506,255.0,0.888792
19,64.0,0.7866089868668842,4.304279424864589,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.671604069719292,13.0,5.30696833029506,255.0,0.888792
20,64.0,0.7866089868668842,4.304279424864589,8.850454087306193,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.671604069719292,13.0,5.30696833029506,255.0,0.888792
21,64.0,0.8070802033917235,8.942473193250812,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,5.43301262647489,13.0,5.30696833029506,255.0,0.888792
22,64.0,0.7866089868668842,2.4235993076659357,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,13.0,5.30696833029506,255.0,0.888792
23,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,5.43301262647489,13.0,5.30696833029506,255.0,0.888792
24,64.0,0.7866089868668842,5.138654602864143,5.771459432913052,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,13.0,3.7648746504222106,255.0,0.888766
25,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.535975825184323,13.0,4.068905850708209,255.0,0.8887430000000001
26,64.0,0.7812591643909836,4.832936143880297,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.033417953330053,13.0,4.068905850708209,255.0,0.8887430000000001
27,64.0,0.8070802033917235,4.997111198880126,8.79448240278934,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
28,64.0,0.8070802033917235,8.942473193250812,8.79448240278934,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
29,64.0,0.8070802033917235,8.942473193250812,8.157529939233607,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
30,64.0,0.8070802033917235,8.942473193250812,8.157529939233607,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.416527006658763,13.0,4.068905850708209,255.0,0.8887430000000001
31,64.0,0.7812591643909836,4.53616535695653,8.281697498894989,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.033417953330053,13.0,4.068905850708209,255.0,0.8887430000000001
32,64.0,0.7812591643909836,4.53616535695653,9.614923321654427,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.033417953330053,13.0,4.068905850708209,255.0,0.8887430000000001
33,64.0,0.7812591643909836,4.53616535695653,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.033417953330053,13.0,4.068905850708209,255.0,0.8887430000000001
34,64.0,0.7812591643909836,6.3274555651840005,6.857875670195408,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
35,64.0,0.7812591643909836,4.832936143880297,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,6.755097722096991,13.0,4.068905850708209,255.0,0.8887430000000001
36,64.0,0.8070802033917235,4.083803171297841,5.654665679498735,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
37,64.0,0.7812591643909836,3.6452040702369803,6.857875670195408,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
38,64.0,0.7812591643909836,4.832936143880297,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.3733922291176714,13.0,4.068905850708209,255.0,0.8887430000000001
39,64.0,0.7812591643909836,3.507132346939376,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.3733922291176714,13.0,4.068905850708209,255.0,0.8887430000000001
40,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,2.2106731531609274,13.0,4.068905850708209,255.0,0.8887430000000001
41,64.0,0.7812591643909836,3.6452040702369803,14.692566790783975,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
42,64.0,0.7812591643909836,3.507132346939376,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
43,64.0,0.7812591643909836,5.769274433539816,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
44,64.0,0.7812591643909836,4.53616535695653,8.281697498894989,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
45,64.0,0.8070802033917235,4.083803171297841,11.96502536193155,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
46,64.0,0.7812591643909836,6.3274555651840005,13.834117607483227,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
47,64.0,0.7812591643909836,5.00917553464096,12.97997189544585,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.414829203842046,13.0,4.068905850708209,255.0,0.8887430000000001
48,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.1970274955235367,13.0,4.068905850708209,255.0,0.8887430000000001
49,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,6.116170663696957,13.0,4.068905850708209,255.0,0.8887430000000001
50,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,7.0759060901704895,13.0,4.068905850708209,255.0,0.8887430000000001
51,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.560434771317611,13.0,4.068905850708209,255.0,0.8887430000000001
52,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,7.0759060901704895,13.0,4.068905850708209,255.0,0.8887430000000001
53,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
54,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.414829203842046,13.0,4.068905850708209,255.0,0.8887430000000001
55,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
56,64.0,0.7812591643909836,3.6452040702369803,9.217567451818656,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.8887430000000001
57,64.0,0.7812591643909836,5.00917553464096,12.97997189544585,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
58,64.0,0.7812591643909836,4.083803171297841,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
59,64.0,0.7812591643909836,5.00917553464096,12.97997189544585,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
60,64.0,0.7812591643909836,5.00917553464096,12.685187067859339,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
61,64.0,0.7812591643909836,4.083803171297841,14.042115130126447,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
62,64.0,0.7812591643909836,6.852575712133174,12.685187067859339,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
63,64.0,0.7812591643909836,4.53616535695653,12.685187067859339,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,13.0,4.068905850708209,255.0,0.8887430000000001
64,64.0,0.7812591643909836,4.083803171297841,9.465188024077234,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
65,64.0,0.8070802033917235,4.083803171297841,9.465188024077234,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8887430000000001
66,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.2759174134760206,3.6829285799310862,13.0,5.30696833029506,255.0,0.8887290000000001
67,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.6829285799310862,13.0,4.542545384845428,255.0,0.888727
68,64.0,0.8070802033917235,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,5.43301262647489,13.0,5.245561651841097,255.0,0.888718
69,64.0,0.7812591643909836,3.1314644492756205,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.888704
70,64.0,0.7812591643909836,6.3274555651840005,9.648174860575393,0.6633636530567292,0.018856938490036716,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888704
71,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.888704
72,64.0,0.7812591643909836,6.098680543670542,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.888704
73,64.0,0.7812591643909836,6.3274555651840005,13.834117607483227,0.6633636530567292,0.018856938490036716,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888704
74,64.0,0.7812591643909836,6.098680543670542,11.224661745704852,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.888704
75,64.0,0.7812591643909836,6.098680543670542,11.224661745704852,0.6633636530567292,0.018856938490036716,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888704
76,64.0,0.7812591643909836,6.098680543670542,9.648174860575393,0.6633636530567292,0.018856938490036716,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888704
77,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.888704
78,64.0,0.7812591643909836,6.3274555651840005,9.648174860575393,0.6633636530567292,0.018856938490036716,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888704
79,63.0,0.7866089868668842,4.722155182175827,4.051452317665735,0.6633636530567292,0.01332859232987833,0.6484760421176832,4.671604069719292,13.0,3.9685750506580364,254.0,0.888699
80,80.0,0.7812591643909836,4.733983609406224,12.646694655875729,0.6633636530567292,0.018856938490036716,0.6484760421176832,2.797265308899779,13.0,4.068905850708209,255.0,0.8886959999999999
81,64.0,0.5529052237403028,2.3171072260286163,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.5131125389141287,4.143788362133361,13.0,7.183334121835493,219.0,0.888691
82,64.0,0.7812591643909836,4.53616535695653,8.281697498894989,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.033417953330053,13.0,6.399190127091226,255.0,0.8886850000000001
83,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.888683
84,64.0,0.7812591643909836,1.735846661349497,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.888683
85,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,13.0,7.697240034894567,255.0,0.8886790000000001
86,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,416.0,0.888677
87,64.0,0.6618354654221582,1.735846661349497,5.621089584756226,0.6633636530567292,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.888676
88,64.0,0.6618354654221582,1.735846661349497,6.396426905700082,0.6633636530567292,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.888676
89,54.0,0.7866089868668842,4.722155182175827,8.850454087306193,0.6633636530567292,0.01332859232987833,0.6484760421176832,0.7346378707263587,11.0,5.30696833029506,255.0,0.888667
90,63.0,0.7866089868668842,4.722155182175827,8.850454087306193,0.6633636530567292,0.01332859232987833,0.6484760421176832,6.599686797151153,12.0,5.30696833029506,255.0,0.888656
91,63.0,0.7866089868668842,4.722155182175827,8.850454087306193,0.6633636530567292,0.01332859232987833,0.4724318980207299,4.671604069719292,13.0,5.30696833029506,255.0,0.888653
92,60.0,0.7812591643909836,6.3274555651840005,13.834117607483227,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,13.0,4.068905850708209,255.0,0.888652
93,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.3165530862535947,2.797265308899779,13.0,4.068905850708209,255.0,0.8886430000000001
94,64.0,0.6618354654221582,4.1100545742037,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,13.0,4.068905850708209,255.0,0.8886350000000001
95,64.0,0.6618354654221582,1.735846661349497,6.396426905700082,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
96,64.0,0.6618354654221582,4.120657783488053,6.314208149872264,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
97,64.0,0.6618354654221582,6.712604124626337,6.314208149872264,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
98,64.0,0.6618354654221582,1.735846661349497,5.570424000239242,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
99,64.0,0.6618354654221582,1.735846661349497,8.478779552582612,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
100,64.0,0.6618354654221582,4.120657783488053,5.570424000239242,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
101,64.0,0.6618354654221582,6.712604124626337,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,13.0,4.068905850708209,255.0,0.8886350000000001
102,64.0,0.6618354654221582,6.712604124626337,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8886350000000001
103,64.0,0.6618354654221582,4.1100545742037,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,13.0,4.068905850708209,255.0,0.8886350000000001
104,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,148.0,0.8886209999999999
105,64.0,0.7866089868668842,5.500698237936764,11.313287442299494,0.6633636530567292,0.016373603487416698,0.6063868300433234,5.232946470671011,13.0,5.30696833029506,255.0,0.8886200000000001
106,64.0,0.7812591643909836,6.3274555651840005,9.648174860575393,0.6633636530567292,0.018856938490036716,0.7849376451137462,4.490297235428154,13.0,3.9553167331483325,255.0,0.888616
107,64.0,0.7812591643909836,4.832936143880297,8.89062775923958,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.3733922291176714,11.0,4.068905850708209,255.0,0.8885930000000001
108,64.0,0.7812591643909836,3.422839286845449,7.546012176038727,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.3733922291176714,11.0,4.068905850708209,255.0,0.8885930000000001
109,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,11.0,4.068905850708209,255.0,0.8885930000000001
110,64.0,0.6618354654221582,4.1100545742037,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,12.0,4.068905850708209,255.0,0.888591
111,64.0,0.6618354654221582,4.1100545742037,7.186629119970064,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,12.0,4.068905850708209,255.0,0.888591
112,63.0,0.8070802033917235,8.942473193250812,8.157529939233607,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,13.0,4.068905850708209,255.0,0.8885860000000001
113,64.0,0.7812591643909836,3.314674565082873,3.7116678691203506,0.6633636530567292,0.028765316060782562,0.7109852048414518,9.469380594070815,13.0,4.068905850708209,255.0,0.888581
114,64.0,0.7866089868668842,2.4235993076659357,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.265892900015978,12.0,5.30696833029506,255.0,0.8885719999999999
115,64.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,12.0,5.30696833029506,255.0,0.8885719999999999
116,64.0,0.8070802033917235,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,5.43301262647489,12.0,5.30696833029506,255.0,0.8885719999999999
117,64.0,0.8070802033917235,5.688396276759755,9.465188024077234,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,12.0,2.8748936813104184,255.0,0.888566
118,65.0,0.7866089868668842,5.138654602864143,8.157529939233607,0.6633636530567292,0.016373603487416698,0.6484760421176832,3.388263899321881,13.0,5.30696833029506,255.0,0.8885639999999999
119,64.0,0.7812591643909836,4.083803171297841,10.245747649990891,0.6633636530567292,0.014427866020978451,0.6484760421176832,4.113558459946552,13.0,5.505790487529557,255.0,0.8885569999999999
120,63.0,0.6618354654221582,6.712604124626337,6.314208149872264,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.8885549999999999
121,63.0,0.8048781011773134,4.836916589881941,9.38902144843058,0.6633636530567292,0.01332859232987833,0.6484760421176832,3.20513339366573,13.0,5.30696833029506,234.0,0.888551
122,64.0,0.7866089868668842,3.462994366107841,13.518898721089945,0.6633636530567292,0.016373603487416698,0.6484760421176832,4.265892900015978,15.0,5.30696833029506,255.0,0.888549
123,64.0,0.6074264953429533,5.207027938757113,6.314208149872264,0.6734105168659271,0.018856938490036716,0.7109852048414518,2.797265308899779,13.0,4.068905850708209,255.0,0.888545
124,64.0,0.6294668785830254,4.1100545742037,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,13.0,4.068905850708209,255.0,0.888545
125,64.0,0.6618354654221582,4.1100545742037,8.6008903505618,0.6734105168659271,0.018856938490036716,0.7109852048414518,4.279171618545296,11.0,4.068905850708209,255.0,0.8885430000000001
126,64.0,0.7812591643909836,5.00917553464096,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.5595585462373647,10.0,4.068905850708209,255.0,0.888532
127,64.0,0.7812591643909836,5.00917553464096,12.97997189544585,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.414829203842046,10.0,4.068905850708209,255.0,0.888532
128,64.0,0.7812591643909836,3.6452040702369803,6.857875670195408,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,10.0,4.068905850708209,255.0,0.888532
129,64.0,0.7812591643909836,4.832936143880297,8.970713917529032,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.3733922291176714,10.0,4.068905850708209,255.0,0.888532
130,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,10.0,4.068905850708209,255.0,0.888532
131,64.0,0.7812591643909836,4.53616535695653,12.685187067859339,0.6633636530567292,0.02926630800171235,0.6484760421176832,3.8918965351496038,10.0,4.068905850708209,255.0,0.888532
132,64.0,0.7812591643909836,6.3274555651840005,13.834117607483227,0.6633636530567292,0.02926630800171235,0.6484760421176832,4.490297235428154,10.0,4.068905850708209,255.0,0.888532
133,64.0,0.8070802033917235,4.083803171297841,11.96502536193155,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,10.0,4.068905850708209,255.0,0.888532
134,64.0,0.7812591643909836,2.8083348046068712,10.245747649990891,0.6633636530567292,0.02926630800171235,0.6484760421176832,5.104139806681952,10.0,4.068905850708209,255.0,0.888532
135,64.0,0.750155832112974,5.00917553464096,12.97997189544585,0.6633636530567292,0.02926630800171235,0.6484760421176832,6.829961758821245,10.0,4.068905850708209,255.0,0.8885270000000001
136,64.0,0.6537634839012516,3.7303288156909664,10.52910784212714,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.4706002033526415,12.0,1.338538442751173,255.0,0.888524
137,64.0,0.6537634839012516,4.244461444546616,9.437726749439763,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.678682482809969,12.0,1.338538442751173,255.0,0.888524
138,64.0,0.6537634839012516,4.955404137301849,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,7.3082081957732115,12.0,1.338538442751173,255.0,0.888524
139,64.0,0.6537634839012516,4.244461444546616,9.17654262532999,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.678682482809969,12.0,1.338538442751173,255.0,0.888524
140,64.0,0.6537634839012516,5.68713470874854,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,7.096713722731553,12.0,1.338538442751173,255.0,0.888524
141,64.0,0.6537634839012516,5.464930952607503,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.645412634543335,12.0,1.338538442751173,255.0,0.888524
142,64.0,0.6537634839012516,5.0151428010313674,10.52910784212714,0.6734105168659271,0.027208038344530828,0.6744227812519039,7.3082081957732115,12.0,1.338538442751173,255.0,0.888524
143,64.0,0.6618354654221582,3.5902956362137504,7.186629119970064,0.6734105168659271,0.027208038344530828,0.6744227812519039,4.279171618545296,12.0,1.338538442751173,255.0,0.888524
144,64.0,0.6537634839012516,4.261200591202275,12.04944772316147,0.6734105168659271,0.027208038344530828,0.6744227812519039,7.3082081957732115,12.0,1.338538442751173,255.0,0.888524
145,64.0,0.6537634839012516,4.261200591202275,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,7.3082081957732115,12.0,1.338538442751173,255.0,0.888524
146,64.0,0.6537634839012516,4.156984697397219,10.52910784212714,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.4706002033526415,12.0,1.338538442751173,255.0,0.888524
147,64.0,0.6537634839012516,4.244461444546616,17.82243542833585,0.6734105168659271,0.027208038344530828,0.6744227812519039,6.104246366811664,12.0,1.338538442751173,255.0,0.888524
148,64.0,0.6537634839012516,3.5902956362137504,10.52910784212714,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.4706002033526415,12.0,1.338538442751173,255.0,0.888524
149,64.0,0.6537634839012516,3.6751832544490717,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,6.868583486820494,12.0,1.338538442751173,255.0,0.888524
150,64.0,0.6537634839012516,5.68713470874854,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,8.43554652363561,12.0,1.338538442751173,255.0,0.888524
151,64.0,0.6537634839012516,3.6751832544490717,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.645412634543335,12.0,1.338538442751173,255.0,0.888524
152,64.0,0.6537634839012516,4.955404137301849,9.182276305371031,0.6734105168659271,0.027208038344530828,0.6744227812519039,5.645412634543335,12.0,1.338538442751173,255.0,0.888524
153,64.0,0.6666937968570181,4.244461444546616,9.17654262532999,0.6734105168659271,0.027208038344530828,0.6744227812519039,3.796537496819223,12.0,1.338538442751173,255.0,0.888524
